ListingID,ListingTypeID,UserID,Title,IsActive,PricePerNight,MinNight,MaxGuests
1655,5,9291,Balance Cottage,0,18000,2,2
1656,2,9296,Luxury Villa Retreat,1,26800,6,11
1657,4,9299,Amuse Hideaway,1,43500,6,6
1658,4,9304,Cozy GuestHouse,1,25800,4,14
1659,4,9306,Rustic Retreat,1,9900,2,13
1660,1,9307,City Loft Residence,1,63500,1,105
1661,1,9309,Beach House Lodge,1,8200,1,132
1662,1,9310,Homely Boutique Suites,1,20800,7,154
1663,2,9313,Mirage Retreat,1,39700,4,14
1664,1,9315,Modern Residence,1,30200,7,118
1665,1,9316,Exalted Suites,1,5600,3,97
1666,2,9317,Homely Hideaway,1,6000,6,10
1667,4,9318,Beach House Lodge,1,7000,1,5
1668,5,9320,Serene Cottage,1,6200,2,12
1669,4,9323,Moonlight Hideaway,1,5000,3,11
1670,2,9326,Modern Cottage,1,24100,1,12
1671,2,9327,Moonlight Retreat,1,64900,1,10
1672,5,9329,Homely GuestHouse,1,13900,3,14
1673,3,9334,Deluxe Hideaway,1,16700,5,21
1674,1,9335,Exquisite Retreat,1,28100,2,90
1675,1,9337,Cosy Boutique Hotel,1,18300,1,151
1676,2,9341,Exquisite Haven,1,9600,1,9
1677,2,9343,City Loft Lodge,1,9300,7,8
1678,5,9344,Moonlight GuestHouse,1,22400,3,13
1679,5,9345,Mountain Retreat Haven,1,5900,1,12
1680,1,9347,Deluxe Boutique Suites,1,30500,2,92
1681,5,9349,Homely Retreat,1,19100,1,3
1682,4,9350,Refresh Retreat,1,15400,5,12
1683,1,9351,Moonlight Resort,1,5500,1,88
1684,1,9352,Luxury Villa Boutique Suites,0,12300,2,67
1685,1,9353,Moonlight Suites,1,29600,4,156
1686,4,9354,Deluxe Inn,1,27200,6,6
1687,2,9356,Refresh Lodge,1,59800,6,7
1688,4,9357,Serene Inn,1,5300,2,5
1689,2,9358,Grand GuestHouse,1,5300,6,13
1690,2,9360,Cozy GuestHouse,1,55700,6,9
1691,1,9362,Mirage Oasis,1,31700,5,103
1692,2,9363,Beach House Lodge,1,41300,4,11
1693,3,9364,Charming Retreat,1,36700,1,22
1694,2,9367,Mirage Inn,1,8600,1,3
1695,1,9368,City Loft Suites,1,29200,6,134
1696,4,9371,Serene Manor,1,15600,5,7
1697,4,9372,Amuse Retreat,1,9600,2,5
1698,1,9374,Deluxe Hotel,1,47500,2,140
1699,2,9375,Luxury Villa GuestHouse,1,28800,1,3
1700,4,9378,Mountain Retreat Retreat,1,63900,1,13
1701,1,9383,Exalted Boutique Hotel,1,16000,1,56
1702,2,9385,Grand GuestHouse,1,5400,6,13
1703,2,9386,Mountain Retreat Retreat,1,9700,2,2
1704,1,9389,Rustic Boutique Hotel,1,8500,4,109
1705,4,9391,Serene Cottage,1,28900,7,5
1706,4,9393,Mirage Hideaway,1,7400,5,2
1707,1,9394,Beach House Lodge,1,40000,1,92
1708,2,9395,Mountain Retreat Retreat,1,61500,3,6
1709,1,9398,Cozy Boutique Suites,1,37700,7,118
1710,1,9400,Rustic Boutique Suites,1,33300,1,89
1711,2,9401,Grand Manor,1,8200,6,14
1712,4,9404,Modern Hideaway,1,29200,1,5
1713,3,9405,Mirage Inn,1,35800,3,10
1714,5,9408,Refresh Lodge,1,55200,4,13
1715,1,9409,Homely Retreat,1,58200,5,80
1716,2,9411,Mirage Retreat,1,46300,5,14
1717,1,9412,Luxury Villa Oasis,1,6100,5,147
1718,3,9413,Cozy Inn,1,64300,6,10
1719,4,9414,Moonlight Lodge,1,53700,5,10
1720,4,9415,Moonlight Cottage,1,6900,1,6
1721,1,9417,Refresh Retreat,1,50400,1,117
1722,3,9418,Mountain Retreat Haven,1,47700,5,17
1723,2,9419,Mountain Retreat Lodge,1,59100,3,10
1724,2,9424,Beach House House,1,54700,3,9
1725,3,9425,Rustic Retreat,1,22200,7,24
1726,4,9427,Amuse Inn,1,8700,7,9
1727,4,9428,Amuse Hideaway,1,39000,2,10
1728,4,9429,Mirage Lodge,1,54700,6,14
1729,3,9437,Moonlight Haven,1,52400,1,29
1730,3,9441,Luxury Villa Retreat,1,6800,1,25
1731,2,9444,Exalted Hideaway,0,6600,7,6
1732,4,9450,Grand Inn,1,17700,6,8
1733,2,9457,Mountain Retreat Inn,1,31100,7,10
1734,2,9458,Charming Inn,1,18300,3,13
1735,1,9459,Cozy Lodge,1,25900,4,76
1736,1,9460,Exquisite Boutique Suites,1,9500,7,60
1737,4,9461,Luxury Villa Manor,1,48600,5,9
1738,2,9462,Exquisite Retreat,1,11100,2,4
1739,2,9465,Cosy Manor,1,8000,7,4
1740,2,9468,Modern Cottage,1,36700,2,12
1741,4,9469,Amuse Lodge,1,36200,3,11
1742,2,9473,Serene Retreat,1,19500,5,6
1743,4,9479,Cozy Haven,1,60600,5,4
1744,3,9480,Balance Lodge,1,64300,3,24
1745,3,9482,Cosy Manor,1,10800,4,29
1746,2,9483,Serene Haven,1,7400,7,4
1747,1,9484,Amuse Hotel,1,7200,2,117
1748,1,9485,Modern Residence,1,17000,6,131
1749,5,9486,Refresh Haven,1,17100,3,12
1750,5,9487,City Loft Haven,1,42800,3,13
1751,5,9490,City Loft Cottage,1,14800,5,2
1752,1,9493,Beach House Oasis,1,9000,7,126
1753,3,9497,Cozy Lodge,1,23400,4,25
1754,4,9498,Cosy Cottage,1,15700,4,13
1755,1,9499,Exquisite Oasis,1,29700,5,96
1756,1,9511,Luxury Villa Resort,1,37000,5,53
1757,2,9513,Exquisite House,1,26300,3,13
1758,3,9515,Cozy House,1,17100,5,12
1759,4,9518,City Loft GuestHouse,1,10200,2,6
1760,1,9519,Cosy Lodge,1,25900,1,90
1761,2,9521,Rustic Manor,1,29200,4,7
1762,1,9522,Refresh Oasis,1,59600,7,148
1763,4,9523,Cozy Lodge,1,35300,1,8
1764,4,9524,Cozy Hideaway,1,15500,7,13
1765,1,9525,City Loft Lodge,1,41600,4,135
1766,2,9526,Serene Manor,1,6000,2,14
1767,4,9527,Modern Cottage,1,9200,5,2
1768,4,9528,Moonlight Cottage,1,7100,4,5
1769,1,9530,Homely Lodge,1,9700,7,134
1770,4,9531,Deluxe Lodge,1,7600,5,5
1771,4,9533,Cosy Lodge,1,7300,7,9
1772,2,9534,Luxury Villa Retreat,1,9400,2,10
1773,3,9535,Charming Haven,1,11200,5,25
1774,4,9536,Grand Manor,1,12200,5,12
1775,4,9539,Rustic GuestHouse,1,54800,7,14
1776,2,9541,Grand Manor,1,8000,5,14
1777,4,9542,Homely Haven,1,37600,3,10
1778,3,9543,Mirage Retreat,1,24500,6,12
1779,1,9545,City Loft Retreat,1,42500,5,85
1780,1,9547,Charming Boutique Residence,1,7800,3,130
1781,1,9551,Grand Hotel,1,15700,7,85
1782,4,9552,Amuse Manor,1,10900,6,7
1783,1,9553,Refresh Suites,1,5000,7,143
1784,3,9555,Amuse Cottage,1,15600,4,22
1785,4,9556,Refresh Inn,1,29100,5,4
1786,5,9559,Homely Cottage,1,54700,4,9
1787,4,9562,Modern Haven,1,64500,7,9
1788,4,9563,Beach House Hideaway,1,48500,2,12
1789,4,9564,Serene Cottage,1,37600,5,7
1790,3,9566,Exalted Hideaway,1,17500,5,20
1791,2,9567,Luxury Villa Hideaway,1,43900,2,13
1792,3,9568,Luxury Villa GuestHouse,1,9000,3,17
1793,2,9569,Moonlight Haven,1,9600,7,9
1794,2,9570,Amuse Inn,1,13500,2,11
1795,4,9571,Mountain Retreat Manor,1,19300,1,10
1796,3,9573,Exalted Hideaway,1,30700,3,19
1797,3,9574,Refresh Lodge,1,39700,1,17
1798,1,9577,Serene Resort,1,16100,1,126
1799,5,9578,Mountain Retreat Cottage,1,7400,6,7
1800,4,9003,Deluxe Inn,1,20900,4,14
1801,1,9004,Deluxe Boutique Suites,1,50000,1,86
1802,5,9005,Moonlight GuestHouse,1,45800,7,13
1803,1,9007,Exquisite Lodge,1,22200,3,67
1804,1,9008,Balance Lodge,1,23500,5,54
1805,2,9009,Amuse Cottage,1,56100,1,14
1806,3,9010,Refresh GuestHouse,1,23600,1,19
1807,1,9013,Beach House Retreat,1,13900,4,117
1808,1,9014,Charming Boutique Suites,1,15900,5,150
1809,3,9015,Exquisite GuestHouse,1,18800,1,30
1810,1,9016,Moonlight Lodge,1,9000,4,133
1811,4,9018,Exalted Hideaway,1,8300,1,8
1812,4,9019,Beach House Retreat,1,57600,1,10
1813,1,9020,Homely Retreat,1,62600,6,139
1814,4,9023,Grand GuestHouse,1,15300,7,10
1815,5,9024,Charming Lodge,1,33400,4,14
1816,1,9025,Mirage Residence,1,44400,2,160
1817,3,9027,Balance GuestHouse,1,44500,1,16
1818,2,9028,Amuse Haven,1,34900,4,11
1819,5,9029,Amuse Cottage,1,44500,4,14
1820,4,9033,Mountain Retreat Cottage,1,38300,7,9
1821,2,9034,Moonlight Lodge,1,49300,7,7
1822,2,9036,Luxury Villa GuestHouse,0,11100,2,9
1823,2,9037,Deluxe Inn,1,20900,6,7
1824,5,9039,Cozy GuestHouse,1,45600,4,3
1825,4,9041,Exquisite GuestHouse,1,48000,7,4
1826,3,9045,Deluxe Cottage,1,46800,4,21
1827,1,9047,Refresh Boutique Suites,1,58500,6,153
1828,4,9048,Balance GuestHouse,1,23300,4,13
1829,4,9049,Cozy Haven,1,41200,5,4
1830,1,9050,Beach House Suites,1,44700,2,103
1831,3,9051,Amuse Retreat,1,23400,1,27
1832,5,9054,Cosy Manor,1,19800,1,7
1833,5,9056,Cozy Hideaway,1,7800,3,5
1834,1,9058,Modern Oasis,1,28700,6,126
1835,5,9062,City Loft House,1,63700,2,6
1836,2,9065,Deluxe Lodge,1,45900,4,5
1837,4,9070,Homely GuestHouse,1,5600,2,13
1838,3,9071,Modern Cottage,1,37300,5,10
1839,4,9072,Modern Manor,1,7400,2,14
1840,1,9073,Deluxe Suites,1,9100,3,92
1841,1,9074,City Loft Hotel,1,8300,7,157
1842,1,9075,Amuse Retreat,1,45700,3,159
1843,2,9076,Refresh Cottage,1,14600,4,13
1844,2,9077,Moonlight Hideaway,1,35100,2,7
1845,4,9078,Moonlight Hideaway,1,9100,5,7
1846,5,9084,Modern Haven,1,28800,1,4
1847,1,9087,Cosy Retreat,1,58500,5,115
1848,1,9090,Mirage Resort,1,8600,4,105
1849,5,9095,Cosy Lodge,1,43400,2,13
1850,4,9096,Cozy Retreat,1,6300,7,13
1851,2,9097,Deluxe Lodge,1,21500,7,8
1852,3,9098,City Loft Manor,1,16400,5,20
1853,4,9100,Moonlight House,1,5100,2,10
1854,1,9101,Deluxe Retreat,1,59500,1,123
1855,1,9102,Deluxe Residence,1,8000,3,116
1856,1,9107,Moonlight Boutique Residence,1,49500,3,139
1857,4,9111,City Loft Inn,1,22300,3,7
1858,4,9117,Serene House,1,63000,5,3
1859,2,9119,Balance House,1,54000,5,2
1860,4,9122,Serene Cottage,1,8500,3,14
1861,1,9123,Refresh Suites,1,15900,5,121
1862,1,9127,Charming Suites,1,24600,1,58
1863,2,9130,Deluxe Manor,1,12400,7,4
1864,3,9132,Mirage Haven,1,49500,4,27
1865,1,9133,Serene Hotel,1,9200,1,61
1866,1,9135,Cosy Suites,1,24200,2,101
1867,1,9137,Refresh Lodge,1,23700,5,58
1868,2,9139,Cozy Inn,1,24400,3,6
1869,1,9141,Refresh Retreat,1,13300,1,157
1870,4,9142,Moonlight Inn,1,36200,7,2
1871,4,9147,Balance Cottage,1,21400,6,6
1872,1,9149,Mirage Lodge,1,16200,5,153
1873,4,9150,Modern House,1,59600,4,5
1874,2,9152,Balance House,1,29900,6,8
1875,4,9155,Amuse Cottage,1,14600,6,5
1876,5,9158,Luxury Villa Haven,1,9200,3,14
1877,1,9160,Balance Residence,1,36900,1,159
1878,3,9162,Amuse Inn,1,6100,5,24
1879,2,9163,Serene Inn,1,8900,4,4
1880,2,9164,Refresh House,1,51600,2,10
1881,3,9580,Serene GuestHouse,1,6700,7,11
1882,4,9581,Refresh Haven,1,19900,7,12
1883,4,9584,Amuse GuestHouse,1,17200,7,2
1884,3,9587,Modern Cottage,1,29600,5,29
1885,2,9588,Homely Lodge,1,5600,4,6
1886,3,9591,Beach House House,1,6100,6,18
1887,1,9592,Balance Oasis,1,10200,7,156
1888,3,9594,Mirage GuestHouse,1,17100,3,29
1889,3,9596,Rustic House,1,6700,6,19
1890,5,9600,Cozy Manor,1,52600,5,14
1891,2,9603,Charming Retreat,1,6500,6,3
1892,4,9605,Mountain Retreat Haven,1,5300,2,2
1893,4,9606,Rustic Hideaway,1,45900,6,6
1894,1,9608,Amuse Suites,1,8000,5,90
1895,4,9611,Homely GuestHouse,1,8300,4,9
1896,4,9612,Mirage Cottage,1,5300,6,4
1897,5,9614,City Loft Lodge,1,9600,5,6
1898,2,9615,Amuse Inn,1,54600,6,10
1899,3,9616,Beach House Lodge,1,22200,5,27
1900,2,9618,Moonlight Haven,1,7300,6,4
1901,1,9619,Mountain Retreat Boutique Hotel,1,7700,5,144
1902,5,9622,Rustic House,1,7600,6,8
1903,4,9626,Exquisite Cottage,1,5500,4,5
1904,4,9629,Modern Inn,1,45600,1,11
1905,3,9631,Mountain Retreat Cottage,1,62400,3,26
1906,3,9632,Cosy Hideaway,1,7000,3,24
1907,4,9638,Rustic GuestHouse,1,8900,6,6
1908,1,9639,Homely Residence,1,64700,2,85
1909,3,9642,Mountain Retreat Hideaway,1,36800,7,30
1910,4,9643,Mountain Retreat Cottage,1,17200,4,7
1911,1,9644,Charming Suites,1,6900,3,119
1912,2,9646,Homely Cottage,1,13400,6,10
1913,4,9647,Deluxe Lodge,1,27700,1,14
1914,4,9648,Refresh GuestHouse,1,18100,6,7
1915,3,9651,Cosy Lodge,1,29600,3,19
1916,4,9652,Mirage GuestHouse,1,14800,2,9
1917,1,9655,Exquisite Oasis,1,15700,6,128
1918,4,9657,Exquisite Hideaway,1,57700,1,11
1919,2,9661,Homely Lodge,1,61700,2,2
1920,4,9665,Charming Inn,1,9900,2,12
1921,1,9668,Mountain Retreat Boutique Hotel,1,49600,1,135
1922,2,9669,Balance Cottage,1,9000,7,2
1923,4,9670,Mirage Lodge,1,9100,3,4
1924,5,9671,Mirage Inn,1,27300,4,7
1925,4,9672,Cosy Manor,1,7300,6,7
1926,2,9674,Amuse Haven,1,57300,3,2
1927,5,9675,Beach House Inn,1,61000,1,7
1928,2,9677,Amuse Hideaway,1,8700,6,3
1929,3,9678,Cozy House,1,17800,5,28
1930,1,9680,Exalted Suites,1,35500,1,79
1931,4,9683,Cosy Manor,1,16700,1,4
1932,4,9684,Moonlight Inn,1,5400,2,7
1933,2,9689,Serene GuestHouse,1,50000,5,3
1934,4,9693,Balance Manor,1,23500,5,12
1935,5,9694,Charming GuestHouse,1,17800,1,2
1936,4,9696,Luxury Villa Lodge,1,47700,5,8
1937,1,9697,Grand Suites,1,7400,6,108
1938,1,9698,Exquisite Boutique Hotel,1,14900,1,52
1939,3,9699,Balance GuestHouse,1,7300,6,18
1940,3,9701,Balance GuestHouse,1,6400,6,19
1941,5,9702,Deluxe GuestHouse,1,6400,7,3
1942,2,9703,Deluxe Retreat,1,29300,2,13
1943,4,9704,Cozy Retreat,1,9200,2,13
1944,1,9708,Beach House Hotel,1,5200,1,151
1945,3,9710,Refresh Lodge,1,7100,4,19
1946,1,9711,Cosy Residence,1,21200,2,73
1947,2,9712,City Loft Cottage,1,18500,6,11
1948,4,9713,City Loft Hideaway,1,16800,3,9
1949,3,9716,Rustic Manor,1,15100,6,24
1950,3,9717,Balance Haven,1,14500,6,26
1951,3,9718,Homely GuestHouse,1,9400,2,16
1952,1,9721,Moonlight Resort,1,42400,6,123
1953,1,9722,Charming Resort,1,61500,7,56
1954,1,9732,Exquisite Residence,1,25600,2,131
1955,1,9733,Amuse Suites,1,9300,3,81
1956,1,9735,Mountain Retreat Resort,1,18400,6,152
1957,1,9746,Rustic Lodge,1,8000,6,74
1958,5,9748,Refresh House,1,7700,4,10
1959,3,9749,Balance Cottage,1,9500,2,15
1960,5,9750,City Loft Retreat,1,31800,3,14
1961,2,9751,Balance Haven,1,13600,7,10
1962,2,9755,Mountain Retreat House,1,5600,7,6
1963,4,9757,Luxury Villa Manor,1,8900,7,7
1964,1,9758,City Loft Boutique Residence,1,18500,7,131
1965,2,9763,Homely House,1,43700,7,12
1966,1,9765,Grand Oasis,1,20300,5,129
1967,1,9775,Rustic Boutique Residence,1,18800,2,71
1968,3,9776,Grand Cottage,1,23600,6,26
1969,4,9777,Moonlight Hideaway,1,20000,6,12
1970,4,9778,Exalted Lodge,1,6200,4,5
1971,4,9781,Cosy Cottage,1,7000,7,4
1972,2,9782,Rustic Lodge,1,24200,6,11
1973,1,9783,Rustic Suites,1,53100,6,94
1974,2,9785,Mirage GuestHouse,1,9500,4,4
1975,2,9786,Amuse Inn,1,19300,4,10
1976,5,9788,Rustic Manor,1,47800,1,2
1977,4,9789,Exalted Lodge,1,59900,1,6
1978,5,9790,Charming Haven,1,7400,2,13
1979,1,9791,Modern Boutique Residence,1,9700,5,70
1980,3,9793,Exalted GuestHouse,1,22300,6,24
1981,5,9796,Exalted GuestHouse,0,18400,5,2
1982,1,9798,Serene Lodge,1,26300,6,61
1983,3,9799,Luxury Villa Retreat,1,7700,5,22
1984,2,9803,Cosy Hideaway,1,8900,3,12
1985,1,9804,Rustic Retreat,1,15200,4,91
1986,1,9808,Deluxe Suites,1,59000,7,120
1987,3,9809,Deluxe Lodge,1,6500,5,14
1988,4,9812,Homely Cottage,1,14900,1,6
1989,1,9815,Exalted Suites,1,11300,1,137
1990,4,9816,Balance Manor,1,41000,5,12
1991,4,9818,Serene House,1,23700,1,11
1992,4,9820,Mountain Retreat GuestHouse,1,59000,4,12
1993,2,9821,Serene GuestHouse,1,6000,1,14
1994,3,9822,Luxury Villa Manor,1,16000,7,14
1995,3,9823,Rustic Cottage,1,10700,5,26
1996,4,9825,Exquisite Lodge,1,5700,7,8
1997,3,9827,Homely Manor,1,24300,6,19
1998,4,9828,Luxury Villa Inn,1,20900,1,13
1999,5,9832,Cosy House,1,5500,7,14
2000,4,9834,Homely House,1,36900,3,3
2001,5,9835,Exalted Cottage,1,47400,2,11
2002,1,9837,Exquisite Hotel,1,6800,2,84
2003,1,9839,Rustic Resort,1,8500,4,83
2004,4,9840,Mirage Cottage,1,26700,1,9
2005,5,9841,Deluxe Retreat,1,64200,1,13
2006,1,9847,Amuse Lodge,1,44000,6,98
2007,3,9850,Cozy Hideaway,1,44500,6,29
2008,4,9852,Cozy Retreat,1,31800,5,10
2009,1,9858,Rustic Boutique Hotel,1,16300,3,138
2010,1,9864,Refresh Boutique Suites,1,7700,1,147
2011,1,9865,Homely Hotel,1,64400,1,61
2012,1,9866,Luxury Villa Boutique Suites,1,9100,2,147
2013,1,9867,Amuse Boutique Hotel,1,19600,1,54
2014,4,9868,Balance Retreat,1,16100,3,8
2015,2,9869,Homely Cottage,1,57600,1,6
2016,5,9871,Exalted GuestHouse,1,19200,5,3
2017,4,9872,Cozy Hideaway,1,22000,4,7
2018,2,9874,Rustic Manor,0,16200,6,7
2019,4,9876,Charming Manor,1,14300,1,2
2020,2,9878,Moonlight Inn,1,25700,2,2
2021,5,9880,Mountain Retreat Hideaway,1,50400,7,10
2022,1,9882,Luxury Villa Suites,1,12200,4,159
2023,1,9885,Charming Boutique Residence,1,10000,2,102
2024,4,9890,Charming Inn,1,18000,1,8
2025,1,9893,Luxury Villa Lodge,1,11000,7,137
2026,1,9894,Exalted Oasis,1,7700,7,116
2027,1,9895,Mirage Suites,1,6100,4,81
2028,1,9899,Modern Retreat,1,7800,6,153
2029,4,9902,Serene Hideaway,1,9700,3,7
2030,4,9905,Balance House,1,25600,5,10
2031,1,9907,Luxury Villa Boutique Residence,1,5000,6,155
2032,4,9908,Serene Cottage,1,5300,1,2
2033,4,9912,Cozy Retreat,1,5200,7,8
2034,3,9916,Modern GuestHouse,1,28400,6,22
2035,4,9917,City Loft Haven,1,13700,5,10
2036,5,9922,Rustic GuestHouse,1,53200,5,14
2037,2,9923,Luxury Villa Hideaway,1,5900,1,9
2038,1,9924,Exalted Boutique Hotel,1,25900,3,158
2039,1,9925,Charming Boutique Suites,1,16200,2,103
2040,4,9929,City Loft Cottage,1,5800,5,7
2041,5,9931,Serene House,1,6400,4,14
2042,1,9932,Modern Resort,1,5100,4,99
2043,1,9934,Beach House Suites,1,6000,7,157
2044,4,9935,Modern Haven,1,50200,1,4
2045,1,9937,Grand Hotel,1,51300,5,121
2046,2,9939,Deluxe Manor,1,30600,5,13
2047,1,9942,Amuse Boutique Residence,1,5100,6,89
2048,4,9943,Mountain Retreat Inn,1,9400,3,3
2049,5,9945,Refresh Lodge,1,16900,3,8
2050,3,9948,City Loft GuestHouse,1,13400,7,29
2051,3,9949,Luxury Villa Retreat,1,9800,1,22
2052,4,9950,Moonlight Retreat,1,12100,3,14
2053,4,9951,Amuse Hideaway,1,20000,7,5
2054,4,9953,Rustic Haven,1,9800,3,12
2055,1,9955,Beach House Resort,1,9400,6,101
2056,3,9959,Beach House Hideaway,1,20800,1,26
2057,1,9960,Amuse Residence,1,40700,1,130
2058,3,9961,Cozy Hideaway,1,6600,5,20
2059,2,9962,Modern Hideaway,1,15800,4,9
2060,1,9963,Amuse Oasis,1,46000,3,100
2061,2,9968,Cosy Cottage,1,9300,2,10
2062,4,9969,Refresh Hideaway,1,16200,3,3
2063,4,9970,Beach House Manor,1,37700,4,13
2064,4,9973,Cosy GuestHouse,1,41500,7,7
2065,3,9974,Modern Inn,1,24200,2,27
2066,4,9976,Deluxe Haven,1,5400,6,7
2067,4,9977,Moonlight Cottage,1,25600,4,9
2068,2,9978,Amuse Retreat,1,11700,1,5
2069,1,9979,Serene Lodge,1,27300,2,146
2070,2,9980,City Loft Lodge,1,56500,4,13
2071,3,9983,Charming Cottage,1,52800,1,26
2072,4,9984,Modern Manor,1,19500,2,8
2073,3,9991,Grand Lodge,1,7200,2,28
2074,2,9992,Moonlight Lodge,1,40200,5,14
2075,2,9993,Moonlight Haven,1,8600,3,13
2076,1,9995,Mirage Residence,1,19500,1,138
2077,4,9997,Serene House,1,59900,3,8
2078,2,9998,Exalted House,1,50100,7,14
2079,1,9999,Charming Residence,1,18700,2,97
2080,1,10000,Charming Resort,1,13300,1,73
2081,4,10004,Amuse Lodge,1,64200,3,8
2082,2,10006,Balance Cottage,0,57900,5,8
2083,5,10052,Mountain Retreat GuestHouse,1,6900,2,6
2084,2,10053,Cozy GuestHouse,1,14100,5,12
2085,1,10054,Mountain Retreat Hotel,1,6200,4,108
2086,4,10055,Grand Retreat,1,39900,2,4
2087,5,10057,Rustic House,1,59200,6,13
2088,4,10058,Serene Inn,1,5500,6,9
2089,1,10059,Serene Boutique Residence,1,5700,7,134
2090,5,10061,Luxury Villa GuestHouse,1,6400,4,8
2091,4,10066,Mountain Retreat Hideaway,1,7800,3,6
2092,2,10070,City Loft Hideaway,0,11200,5,8
2093,3,10071,Luxury Villa Retreat,1,21000,6,10
2094,4,10073,Balance Hideaway,1,24300,4,2
2095,4,10074,Refresh Hideaway,1,46500,7,4
2096,2,10076,Rustic Manor,1,27500,3,7
2097,1,10079,Exquisite Retreat,1,9200,2,158
2098,4,10083,Luxury Villa GuestHouse,1,29600,1,14
2099,3,10084,City Loft Hideaway,1,42700,7,19
2100,3,10086,Amuse Haven,1,6400,2,25
2101,3,10087,Refresh Retreat,1,41200,3,21
2102,4,10088,Deluxe GuestHouse,1,19300,6,4
2103,5,10089,Moonlight Hideaway,1,22100,2,4
2104,2,10093,Serene House,1,5200,4,3
2105,4,10095,Moonlight Manor,1,21600,6,13
2106,5,10100,Mirage Haven,1,8600,1,3
2107,3,10102,Homely Haven,1,7400,1,27
2108,5,10105,Exquisite Inn,1,9300,5,8
2109,3,10106,Rustic Manor,1,13900,4,28
2110,4,10107,Cozy Lodge,1,25600,3,5
2111,1,10108,Mountain Retreat Lodge,1,6300,5,122
2112,4,10110,City Loft Retreat,1,7100,6,12
2113,3,10111,Beach House GuestHouse,1,65000,1,17
2114,4,10113,Mountain Retreat Lodge,1,7200,3,4
2115,1,10114,Charming Boutique Residence,1,6000,4,70
2116,4,10116,Cosy Inn,1,12500,5,12
2117,3,10117,Exalted Cottage,1,19900,3,20
2118,1,10119,Refresh Suites,1,8900,5,67
2119,4,10120,Modern Haven,1,5800,3,10
2120,5,10122,Cozy Cottage,1,7400,3,3
2121,1,10125,Mirage Resort,1,41400,5,108
2122,1,10126,Serene Suites,1,6800,5,64
2123,4,10127,Exalted Retreat,1,28200,3,14
2124,1,10134,Mountain Retreat Resort,1,20700,1,55
2125,1,10135,Deluxe Hotel,1,5200,7,117
2126,1,10140,Luxury Villa Boutique Residence,1,5800,7,144
2127,4,10142,Rustic House,1,22500,5,8
2128,3,10143,Beach House House,1,9300,7,17
2129,2,10144,Serene Inn,0,37300,5,9
2130,2,10146,Cozy Haven,1,5700,2,8
2131,1,10150,Deluxe Boutique Hotel,1,9100,4,137
2132,1,10151,Mirage Hotel,1,51400,7,82
2133,1,10152,Balance Lodge,1,28100,7,86
2134,4,10155,Deluxe Lodge,1,7300,4,4
2135,1,10156,Amuse Boutique Residence,1,9400,3,124
2136,1,10157,Modern Lodge,1,52900,5,109
2137,2,10158,Grand House,1,39800,4,11
2138,4,10159,Mirage Inn,1,24700,7,6
2139,1,10163,Modern Boutique Suites,1,33400,2,147
2140,3,10165,Beach House Lodge,1,13900,6,17
2141,1,10167,Mirage Retreat,1,61900,2,57
2142,4,10169,Charming Retreat,1,17100,4,7
2143,4,10170,Modern GuestHouse,1,39300,4,3
2144,3,10175,Amuse Lodge,1,46700,3,18
2145,1,10178,Beach House Boutique Hotel,1,34500,2,104
2146,4,10180,Cozy Inn,1,35000,1,10
2147,4,10182,Grand GuestHouse,1,5900,2,7
2148,1,10183,Exalted Boutique Hotel,1,22500,7,130
2149,1,10187,Refresh Residence,1,54700,2,143
2150,2,10188,Mountain Retreat GuestHouse,1,18400,7,10
2151,5,10189,Amuse Cottage,1,7800,2,13
2152,1,10190,Luxury Villa Boutique Residence,1,24100,1,97
2153,2,10197,Mountain Retreat House,1,9700,7,8
2154,1,10198,Moonlight Suites,1,20700,4,116
2155,5,10199,Refresh Haven,1,45500,2,8
2156,5,10201,Homely Hideaway,1,9700,1,2
2157,3,10202,Moonlight House,1,41800,5,20
2158,1,10204,Cosy Retreat,1,53600,4,61
2159,3,10206,Grand GuestHouse,1,6000,5,25
2160,4,10208,Amuse Cottage,1,43300,6,11
2161,2,10211,Homely Inn,1,6200,1,4
2162,1,10213,Luxury Villa Boutique Residence,1,13300,7,84
2163,1,10214,Moonlight Boutique Hotel,1,7200,3,142
2164,1,10218,Modern Oasis,1,13500,2,74
2165,1,10220,Luxury Villa Lodge,1,13600,4,70
2166,2,10224,Balance GuestHouse,1,56800,3,8
2167,5,10228,Modern GuestHouse,1,28700,2,3
2168,2,10230,Grand Inn,1,8500,4,11
2169,5,10233,Luxury Villa Inn,1,33400,6,11
2170,1,10235,Homely Boutique Residence,1,44300,2,90
2171,4,10236,Moonlight House,1,8400,5,12
2172,1,10238,Modern Oasis,1,15600,4,67
2173,4,10239,Rustic GuestHouse,1,9000,7,12
2174,2,10244,Exquisite Retreat,1,19800,4,10
2175,2,10246,Exquisite Retreat,1,47400,7,14
2176,2,10247,Exalted Cottage,1,42700,5,2
2177,3,10248,Homely Cottage,1,18800,6,24
2178,3,10249,Exalted House,1,47500,5,15
2179,1,10250,Mountain Retreat Retreat,1,25000,6,112
2180,2,10251,Cosy House,1,54400,4,7
2181,2,10253,City Loft Lodge,1,33700,5,6
2182,2,10254,Luxury Villa Manor,1,9400,4,6
2183,4,10255,Rustic Inn,1,35500,2,2
